,samples,nm_class,slices,fold
53,c61ded54-f80e-4da8-b1d8-e22551c96118,Breast-AdenoCA,1,3
54,c67409b2-ac25-42a0-8543-4636ef132fe4,Breast-AdenoCA,2,3
56,a6c14ebc-81a2-44f7-af87-2b7ec85e5696,Breast-AdenoCA,4,3
57,07b5141f-ac79-439b-883b-b0183bbe7ff5,Breast-AdenoCA,5,3
59,2290b078-6a5b-4c83-9dfb-b525bbf14e4e,Breast-AdenoCA,6,3
60,36d1a85e-a09b-4537-86e0-eaf1eb03aed8,Breast-AdenoCA,7,3
61,15f90ef0-831b-40a3-98bd-ec226a9e8b26,Breast-AdenoCA,8,3
62,74039acd-5aca-4c65-818c-3b577d295be0,Breast-AdenoCA,9,3
63,b27d75ba-5989-4200-bfe9-f1b7d7cf8008,Breast-AdenoCA,10,3
64,97064332-1d4f-4571-93ff-354ffe6d7df9,Breast-AdenoCA,1,3
65,8e03e773-5557-4e78-889b-4710c515378f,Breast-AdenoCA,2,3
67,30dbe353-86d5-40ed-84c2-dbddf7beb17b,Breast-AdenoCA,4,3
68,2b000af3-2c9d-4eaa-af3f-8101b7425c37,Breast-AdenoCA,5,3
69,546b982f-60d9-43df-9761-09369afbee2d,Breast-AdenoCA,6,3
70,6c8e9197-fd16-4fed-bfda-e349cab26314,Breast-AdenoCA,7,3
71,eddfbfb9-3ae8-449b-b870-46062a2571c1,Breast-AdenoCA,8,3
72,9032b7fe-e38a-4641-a45e-67041668adc4,Breast-AdenoCA,9,3
73,418e916b-7a4e-4fab-8616-15dcec4d79f8,Breast-AdenoCA,10,3
74,9ddf2119-a222-4fa5-a9f3-0bec7eeea36b,Breast-AdenoCA,1,3
75,fe04d042-a4cc-4a14-8197-415ea40951aa,Breast-AdenoCA,2,3
77,f8f749b7-547d-49fa-9da2-44eed962b6fd,Breast-AdenoCA,4,3
78,73936e8b-c893-4afd-bd1f-be90c06a4869,Breast-AdenoCA,5,3
79,25e4cad7-2403-4992-9cbc-433574673549,Breast-AdenoCA,6,3
80,db45d81f-695c-4f99-beea-6dbec1ff47fc,Breast-AdenoCA,7,3
81,467ef778-f481-44f3-9768-b9900252d2ba,Breast-AdenoCA,8,3
82,7b08e810-f3c9-4155-ac11-f45a3a4f8b41,Breast-AdenoCA,9,3
83,5dbf3203-ce73-41e4-bf9a-32fc856f73f5,Breast-AdenoCA,10,3
84,6c65cb6d-8c50-4c7c-bc84-eeebe09fbe01,Breast-AdenoCA,1,3
86,8691c87f-2468-44bb-a670-3dccd6da33c6,Breast-AdenoCA,2,3
88,110b5f05-ded7-45ec-b0f6-a941c92d77dd,Breast-AdenoCA,4,3
89,aa58c09a-7799-4675-8310-d270224b163e,Breast-AdenoCA,5,3
90,987528ac-437a-4eb8-a335-4f2076d5c006,Breast-AdenoCA,6,3
91,13c312ec-0add-4758-ab8d-c193e2e08c6d,Breast-AdenoCA,7,3
92,5b7d5767-2037-4175-aec9-886776343181,Breast-AdenoCA,8,3
93,b752b444-f033-4be4-9d24-e5e80b4181af,Breast-AdenoCA,9,3
94,5a535c49-d42e-43c6-9d32-dc76f28d4f0f,Breast-AdenoCA,10,3
95,84c77098-03d0-4b22-afb1-797703e85c6c,Breast-AdenoCA,1,3
96,4d409156-3a36-4c63-9ad6-b6af34f27b06,Breast-AdenoCA,2,3
98,a85cf239-ff51-46e7-9b88-4c2cb49c66b9,Breast-AdenoCA,4,3
99,207f8a42-5b05-4876-b0ae-ebfaeea27844,Breast-AdenoCA,5,3
100,ea43434b-197e-48ac-ae2e-46bc7f3776de,Breast-AdenoCA,6,3
101,01658141-8398-4585-9f0f-8355dd9b0604,Breast-AdenoCA,7,3
102,7456abd5-303e-4e6f-bf4e-47efefc7310f,Breast-AdenoCA,8,3
103,f6114c69-71a1-47d5-9b28-b0227b1872f7,Breast-AdenoCA,9,3
104,0448206f-3ade-4087-b1a9-4fb2d14e1367,Breast-AdenoCA,10,3
105,74b57d2c-a83f-4798-b86b-a533975e4cc0,Breast-AdenoCA,1,3
106,f69e5057-eda6-4391-ba9a-aedbf6b572da,Breast-AdenoCA,2,3
109,2da2b745-068d-408c-9163-3b3a78d4aaed,Breast-AdenoCA,4,3
110,3585e133-b3c1-4d90-b5f2-2b867e0ae0ec,Breast-AdenoCA,5,3
111,1c0e384f-7254-4afe-93c0-b3fc6c6a7894,Breast-AdenoCA,6,3
112,e7dc7492-3a84-49c7-8dea-8f508b53dc40,Breast-AdenoCA,7,3
113,9c70688d-6e43-4520-9262-eaae4e4d597d,Breast-AdenoCA,8,3
114,9ff21093-58d7-4b69-aade-c242a383ea56,Cervix-SCC,9,3
115,3269608c-5dd7-452a-976a-31ac971aac2f,Cervix-SCC,10,3
116,b3b3a27c-ee9a-42af-a6d1-9af5970a98b9,Cervix-SCC,1,3
117,07d20658-3db4-47e7-877b-66536266edfc,Cervix-SCC,2,3
119,7dc3e035-c7ae-4164-a62b-9c2460812b05,Cervix-SCC,4,3
120,f658c350-fb89-4268-8a59-a07e365f4221,Cervix-SCC,5,3
122,7bc3209f-b349-49bf-9b3d-44ef870b586f,Cervix-SCC,6,3
123,43be43cb-a367-4a74-94e4-973acafcf576,Cervix-SCC,7,3
124,8be2b0f5-7bad-4720-b13c-e95b32bdb933,Cervix-SCC,8,3
125,06dad93a-4b67-49b3-8fa5-f2546e22bae7,Cervix-SCC,9,3
126,14b8bbf2-310b-459b-b52d-a7ef510ce1cf,Cervix-SCC,10,3
127,0d31a44f-1fc5-43a2-9633-36c4e650d3d2,Cervix-SCC,1,3
129,801e67c8-c506-410a-bdf0-856a66e974f4,Cervix-SCC,2,3
131,047f9e4d-86b5-4943-aef5-68199bf29e8c,Cervix-SCC,4,3
132,a67f4531-99ef-43df-82f5-f6abc4b11826,Cervix-SCC,5,3
133,0f6b355e-3898-4be6-be97-da0c3840a4ed,Cervix-SCC,6,3
134,dc505248-ed04-4f77-a7c6-3fefbc5df27b,Lymph-CLL,7,3
135,04b570c2-3224-4e9b-81cc-089b4a7ff07a,Lymph-CLL,8,3
136,21e7e43e-f9b1-4351-a6d9-b9cd06d15f68,Lymph-CLL,9,3
137,15563a10-47a8-401d-a507-2c7101f7ae60,Lymph-CLL,10,3
138,3e8a2c90-e747-4a22-bc9e-0b062479fec2,Lymph-CLL,1,3
139,a7e1deb7-2e3d-4e36-90c7-9cae34cdcfb3,Lymph-CLL,2,3
141,39a5d94d-e8c8-4057-be96-362ffbafb94d,Lymph-CLL,4,3
142,b7722577-f200-4dec-97f6-4fab3a9ba52d,Lymph-CLL,5,3
143,79524d64-8f4a-4889-b345-33198808b9de,Lymph-CLL,6,3
144,7b296706-b535-45a0-9a8e-4a34a8c33bb5,Lymph-CLL,7,3
145,ffa976f0-aa60-4867-842e-361afa7d68ac,Lymph-CLL,8,3
146,1de83d45-8492-4b83-9055-a9f43b823f91,Lymph-CLL,9,3
147,278b2498-1d64-493b-ac43-3489ec86f313,Lymph-CLL,10,3
148,9c730cfb-3fd6-428a-a0a4-c061ca5db06c,Lymph-CLL,1,3
149,31a70598-33be-4f09-9990-bd7594467802,Lymph-CLL,2,3
151,140d6ef7-0217-4d16-9add-215d0d14ba06,Lymph-CLL,4,3
152,367fdef3-d7af-4996-932f-cc5087e843dc,Lymph-CLL,5,3
153,ad92f17f-11e6-49bd-9835-6b2f47053485,Lymph-CLL,6,3
154,c569b867-dadd-4591-af17-7e9b74699561,Lymph-CLL,7,3
155,537cccf2-fb25-448b-813e-ca5d5642b910,Lymph-CLL,8,3
156,8fa9575b-b2c9-4bd7-8da1-3c2cdf0e39f6,Lymph-CLL,9,3
157,def5526a-774a-4704-bb24-10c4e713649a,Lymph-CLL,10,3
158,2a7f6aac-8f94-4815-8b94-0ea7db71135c,Lymph-CLL,1,3
159,1193a9c4-5aab-4cd7-a690-60c96bd1172d,Lymph-CLL,2,3
161,d5423a93-0a72-43cf-a7ae-9011f47553c7,Lymph-CLL,4,3
162,5f53bcda-2fd3-4574-9cc2-5efe353372b2,Lymph-CLL,5,3
163,e1f0c565-6ed3-4e42-bc3e-c7b0003e837a,Lymph-CLL,6,3
164,3f72f750-5666-44e7-acaf-a912d89475be,Lymph-CLL,7,3
165,c642b9cc-bdb1-4796-9692-8be92398be17,Lymph-CLL,8,3
166,05da3161-1444-4188-914d-19762de3a443,Lymph-CLL,9,3
167,c9f87f0d-4967-4be2-8b92-a20f1980ea22,Lymph-CLL,10,3
168,aeeb01b4-790e-4929-bd59-6aad837603b1,Lymph-CLL,1,3
169,a83e247a-8f65-4be4-9c6e-a72c4abffae8,Lymph-CLL,2,3
171,616ff577-c5c3-432e-a857-f29901de119c,Lymph-CLL,4,3
172,c00d925a-ca4d-4561-a8f2-d4542f218086,Lymph-CLL,5,3
173,767517f2-f94c-44bb-9af6-36b662b166ef,Lymph-CLL,6,3
174,ca49fdb1-d55a-427c-9819-90980dcd956f,Lymph-CLL,7,3
175,513bafce-375c-49b0-ae75-6c607abd05d8,Lymph-CLL,8,3
176,a1724132-f95c-4622-8987-fe3183b9dce3,Lymph-CLL,9,3
177,55c82198-5be6-4cc5-b5b3-b707af234107,Lymph-CLL,10,3
178,f1fdacf3-2bb5-400c-895d-ec7f472fa0d4,Lymph-CLL,1,3
179,19cd4360-8392-4bc2-ae88-fdc1335d886b,Lymph-CLL,2,3
181,7d52a9e7-b5a9-4519-96fd-e8be42a7890c,Lymph-CLL,4,3
182,dabdd983-a819-410e-bfb8-5c66a66cf5ab,Lymph-CLL,5,3
183,8c4038b6-c02a-46db-9514-c13b88d9bf48,Lymph-CLL,6,3
184,eba6d269-27f8-4e50-b59a-5d639bdd5cff,Lymph-CLL,7,3
185,4b7a704b-e516-4275-be11-45cc935237e2,Lymph-CLL,8,3
186,c13d7ee5-2bf0-43e4-9cd3-9326ed9355cf,Lymph-CLL,9,3
187,a9d055c6-6c53-4e85-8270-34883a1342a9,Lymph-CLL,10,3
188,f266899a-1dab-4226-a965-bc1327c64080,Lymph-CLL,1,3
189,915cbb43-9e00-433d-818f-531011bea57e,Lymph-CLL,2,3
191,132f7f2a-b902-4343-aa08-cf6a7af10b9a,Lymph-CLL,4,3
192,0b6cd7df-6970-4d60-b7b5-85002a7d8781,Lymph-CLL,5,3
193,f5c8f98a-c34a-49e8-a655-d8f29487b55c,Lymph-CLL,6,3
194,08f7812b-0d74-42ba-985b-d0a027e8a80c,Lymph-CLL,7,3
195,7f7e007e-4b06-4328-b116-6dcdb2ad8181,Lymph-CLL,8,3
196,6ea6b5e4-cdc4-4e3a-bde2-8089d2a4d7eb,Lymph-CLL,9,3
197,1bdfaa8a-1b7e-4251-b135-ce5e4568371b,Lymph-CLL,10,3
198,90de4296-0223-4b9f-8abb-6db278bfc932,Lymph-CLL,1,3
199,9e99b8d9-6f0d-4fe0-9c1e-d286c0714909,Lymph-CLL,2,3
201,ea4a5ca7-86f9-47c7-81be-0c2c669a999f,Lymph-CLL,4,3
202,8cce153d-953d-40c5-976b-60f6a143608c,Lymph-CLL,5,3
203,ebc1a26b-9582-4756-acd5-b02d1152319d,Lymph-CLL,6,3
204,2f324d8b-ec7b-4d3b-9d64-65f9fc6630a2,Lymph-CLL,7,3
205,43d630aa-3890-401c-bf56-e3a9f325734f,Lymph-CLL,8,3
206,31f02f48-44a4-445e-ac3d-e9bf3d8d25a2,ColoRect-AdenoCA,9,3
207,2df02f2b-9f1c-4249-b3b4-b03079cd97d9,ColoRect-AdenoCA,10,3
208,b7f2e85a-3c6a-48b7-8a4f-2dec1d85359d,ColoRect-AdenoCA,1,3
209,10ad692b-4c3d-42de-9b5e-4968441388b3,ColoRect-AdenoCA,2,3
211,154f80bd-984c-4792-bb89-20c4da0c08e0,ColoRect-AdenoCA,4,3
212,8a929c55-35a6-4645-bb70-4b85d281b139,ColoRect-AdenoCA,5,3
213,f38b5d2e-5cab-45c7-bb0a-38b2efc5c156,ColoRect-AdenoCA,6,3
214,00aa769d-622c-433e-8a8a-63fb5c41ea42,ColoRect-AdenoCA,7,3
215,42d20028-0ddc-4dac-9f05-d674f8915f21,ColoRect-AdenoCA,8,3
216,711c8a16-3cf8-42d8-b29e-fd1e9ef1c82b,ColoRect-AdenoCA,9,3
217,4019c219-c51e-479f-8a9d-cfa6816ed696,ColoRect-AdenoCA,10,3
218,d3d65db3-36f9-41c7-8e5e-1683ce94dfcb,ColoRect-AdenoCA,1,3
219,d9690a27-bb02-498e-b15c-ee76e31d16ee,ColoRect-AdenoCA,2,3
221,3c019b2f-52ec-40a8-99b5-98c1423ce627,ColoRect-AdenoCA,4,3
222,d3daf373-1485-455e-a0a1-8e33d215d623,ColoRect-AdenoCA,5,3
223,31e63f89-a6a9-40fb-823d-f41587bd73d8,ColoRect-AdenoCA,6,3
224,a64000df-16e5-4b88-865f-5c680adf60eb,ColoRect-AdenoCA,7,3
225,05486349-24a4-4931-bf5f-c9fefe369af2,ColoRect-AdenoCA,8,3
226,303abbe5-4155-4a0d-bc3b-f8995261ca52,ColoRect-AdenoCA,9,3
227,d3aff5d3-23c0-43ae-9c01-8ddd776b530b,ColoRect-AdenoCA,10,3
228,4cfb0aee-6661-478a-8694-9d8ba15e46b7,ColoRect-AdenoCA,1,3
229,b6b6e1d3-c592-4836-bdad-d53af2dbcc9a,ColoRect-AdenoCA,2,3
231,6051f40a-99e5-4461-9255-0e70d757b4d5,ColoRect-AdenoCA,4,3
232,ec43c4b5-fb72-4a4a-af03-10c2d05ff159,ColoRect-AdenoCA,5,3
233,2182ce2c-5941-4b65-9419-fc7966d5e6d5,ColoRect-AdenoCA,6,3
234,9e5f0a23-e184-4611-b42b-e882dcf23acd,ColoRect-AdenoCA,7,3
235,f4b9d98f-7b76-4eaa-9595-10b0973d5ff7,ColoRect-AdenoCA,8,3
236,e3ef5cad-4d6e-4f04-babb-a908ee02644b,ColoRect-AdenoCA,9,3
237,05780d48-80e7-4d70-b00c-081f8a9519f2,ColoRect-AdenoCA,10,3
238,55345803-83d4-4fdb-b0ee-328753801da1,ColoRect-AdenoCA,1,3
239,080ecc31-756a-4a1b-a51e-d632ac8219f7,ColoRect-AdenoCA,2,3
241,63bc376e-5a3d-44fd-8d77-686dfc41e458,ColoRect-AdenoCA,4,3
242,a0f94565-9169-49ee-8e6a-21bdc43d9de6,ColoRect-AdenoCA,5,3
243,66701395-5a53-41bb-866b-3bbf08bc33ab,ColoRect-AdenoCA,6,3
244,0980e7fd-051d-45e9-9ca6-2baf073da4e8,ColoRect-AdenoCA,7,3
245,6ca5c1bb-275b-4d05-948a-3c6c7d03fab9,ColoRect-AdenoCA,8,3
246,d0a0d845-32e2-4590-b909-29bd27b92900,ColoRect-AdenoCA,9,3
247,75ad15b9-8f9c-40c1-9ca6-1e8454fbd310,ColoRect-AdenoCA,10,3
248,fc453f67-6623-4e8c-b519-0bd79e4d4651,ColoRect-AdenoCA,1,3
249,2cdc4cce-0877-4ec1-85f5-20c909912e65,ColoRect-AdenoCA,2,3
251,fa676301-902f-473f-8313-5bff34ae549a,Lymph-BNHL,4,3
252,aa847c3d-d3a7-46aa-a81b-db5099a458fb,Lymph-BNHL,5,3
253,e89e9c69-ffcd-4a4c-818d-1dee43ddc76a,Lymph-BNHL,6,3
254,a29278af-7ecf-403e-b6a9-623ea7879d05,Lymph-BNHL,7,3
255,897a4500-6fb8-4e81-aa07-021a26d632fb,Lymph-BNHL,8,3
256,1b1780d5-06da-40ee-9e15-02631a68027b,Lymph-BNHL,9,3
264,7cae6c0b-36fe-411b-bbba-093a4c846d84,CNS-GBM,10,3
265,39520be3-a2af-4189-acf4-9d239363333a,CNS-GBM,1,3
266,d1132127-1250-43af-9c16-425798a3d1a7,CNS-GBM,2,3
268,82d7fa2d-19cd-41b7-8ed1-ea9fb9a544c6,CNS-GBM,4,3
269,6de41ac1-229b-40b9-a494-5588c284351d,CNS-GBM,5,3
270,41d50a3c-49fc-4d8a-9c25-bbbcd3a5da6f,CNS-GBM,6,3
271,2fdab641-d73b-4f9a-aa4c-c1944f131a69,CNS-GBM,7,3
272,0332b017-17d5-4083-8fc4-9d6f8fdbbbde,CNS-GBM,8,3
273,914421d2-898e-433e-bb66-b1710eaae2c7,CNS-GBM,9,3
274,3914c02e-44ad-4c96-8464-61aa95b42c49,CNS-GBM,10,3
275,2ce48f01-2f61-49d9-a56a-7438bf4a37d7,CNS-GBM,1,3
276,c27290e4-6835-448a-abdc-df8ddd5f4630,CNS-GBM,2,3
278,fca08ee9-b480-4dc7-be56-f1eb03b56f7c,CNS-GBM,4,3
279,d60f54f5-b154-42c4-99fb-cea4e7a33dc7,CNS-GBM,5,3
280,c065761d-f775-457f-bda0-4c7c257a701e,CNS-GBM,6,3
281,96e3db14-2bb1-4f68-aed6-5e794750c96e,CNS-GBM,7,3
282,b8151614-b08f-49a3-ab6f-2e780f765a17,CNS-GBM,8,3
283,4d7f2c74-862b-4aad-98e1-fa831f14a905,CNS-GBM,9,3
284,4a1ad661-f6ae-44e8-b50b-72ff658ff22b,CNS-GBM,10,3
285,53dec97d-0464-4ffd-8e2e-95b2b9a03af0,CNS-GBM,1,3
286,04339769-517c-448d-a7ca-951f83608c60,CNS-GBM,2,3
288,f98de26b-c7d6-435d-81fa-1f1869da9087,CNS-GBM,4,3
289,5fd77ba9-5015-4d8b-86a0-582e5c76bdd6,CNS-GBM,5,3
290,b60392fb-43d9-4c9c-b91b-ded40492e61c,CNS-GBM,6,3
291,56ffaa35-814c-4c0b-b3c6-d4514d34fec2,CNS-GBM,7,3
292,b1e62d8e-24d2-4118-8cd0-3142acebdd5b,CNS-GBM,8,3
293,a8041e86-071e-46cd-8fb5-7ecdc1ab0553,Head-SCC,9,3
294,5193a482-6ed9-4504-bd7c-c8b9e4103577,Head-SCC,10,3
295,d4b80307-abbd-48bb-b52c-6dcd409699a2,Head-SCC,1,3
296,878a7fe7-20ff-4651-9587-b4d6fd42e929,Head-SCC,2,3
298,c76f7fcc-2748-4b6d-805e-d21652dd5e3a,Head-SCC,4,3
299,dfa20d2d-1ba3-476a-b4b9-21d21470bee2,Head-SCC,5,3
300,7158c9fd-a633-4fef-aa23-bd285f2a87a8,Head-SCC,6,3
301,a0fe80e0-e3ac-485b-8a1a-4c80c101b874,Head-SCC,7,3
302,1aff91a6-1b0f-4575-8f4b-4e064a50b886,Head-SCC,8,3
303,d3709eea-ca2a-49ac-b79c-871a5473d450,Head-SCC,9,3
304,a315b798-f037-48d5-91ed-e733e3bbd6ee,Head-SCC,10,3
305,de8ef60b-4dbe-4aa8-adef-6f58cdfada29,Head-SCC,1,3
306,190eb791-383d-4e27-870d-e470630843e7,Head-SCC,2,3
308,e2b5c926-491d-430d-8d9c-5c73d7752d1b,Head-SCC,4,3
309,c121de15-78f7-4698-91bf-fd0485c466c2,Head-SCC,5,3
310,ee963667-56b1-49bd-8896-e07b536d3014,Head-SCC,6,3
311,5046f1b4-9d95-4841-ba30-691fa44719a2,Head-SCC,7,3
312,7e584ff6-0b81-4f85-81da-b8117afee326,Head-SCC,8,3
313,feccc27e-5c2e-4339-8746-0945fee93c1e,Head-SCC,9,3
314,1db83e80-bdf7-4d8d-8008-bd8406d641fc,Head-SCC,10,3
315,29fc38aa-f367-46a3-a14d-a5f657ad0caa,Head-SCC,1,3
316,6bbd66dd-efee-4d6e-b02f-f88e98526b82,Head-SCC,2,3
318,ef673d3d-2031-4036-ba25-4bc7ef04075b,Head-SCC,4,3
319,b537bc07-9998-49f4-bbbe-5b617152bfd9,Head-SCC,5,3
320,dd67dec6-35dd-4efe-b913-ed4884855365,Head-SCC,6,3
321,81598359-24d5-4a8b-a6e6-7a6f94289119,Head-SCC,7,3
322,c0812962-a345-48b7-aec0-01336c2d1eed,Head-SCC,8,3
323,02c6a893-49c5-49d1-8eb1-195021e70d52,Head-SCC,9,3
324,83eca7b5-45bb-44c0-8afe-36f8988d0078,Head-SCC,10,3
325,1727e88b-df0a-4af2-9191-8c6061d98ad0,Head-SCC,1,3
326,0e6ca8dc-0f31-4675-95b1-5920576daeff,Head-SCC,2,3
328,9988eb07-01f6-4f83-8699-bb63e0525f08,Head-SCC,4,3
329,c2124bb2-30e1-4093-9a8a-3a188a6dc0a9,Head-SCC,5,3
330,21205681-a0c7-48d0-81d4-0b7ef31158cf,Head-SCC,6,3
331,54e78de0-d357-4125-a904-ab35e461572b,Head-SCC,7,3
332,d25a4c65-9cb4-4611-909e-e68f93408d84,Head-SCC,8,3
333,b86e88e7-0d5f-4b32-a35f-dc97251ab990,Head-SCC,9,3
334,08227616-02a5-46e8-9db1-f2d1d691ab23,Head-SCC,10,3
335,3e604a1c-b95f-44ff-9723-e2fac845da3b,Head-SCC,1,3
336,d72a7338-c144-4c62-a70e-2177a3b4b77e,Kidney-ChRCC,2,3
338,4729fe4b-c1ac-489b-a67e-91e5c5e3ff8c,Kidney-ChRCC,4,3
339,93b51c61-6eea-4228-a102-840a2e118522,Kidney-ChRCC,5,3
340,9d29543e-8601-4fd0-8e76-3df3de465cab,Kidney-ChRCC,6,3
341,09537dce-c797-4b60-962a-d4c3cd6ab00a,Kidney-ChRCC,7,3
342,64f696a6-58b2-40a8-b848-fd775cd52529,Kidney-ChRCC,8,3
343,148536ce-ee2a-4952-a19d-10d6f44146b9,Kidney-ChRCC,9,3
344,0b811c6a-8f05-44bd-ac33-fb720d189e71,Kidney-ChRCC,10,3
345,c00de7a0-0b09-4e07-988c-ef2a7f8e932a,Kidney-ChRCC,1,3
346,ba686386-8113-4885-b20f-6ad09a295604,Kidney-ChRCC,2,3
348,58c7e9c3-1345-48c0-a758-0887358b8696,Kidney-ChRCC,4,3
349,c6d6f49e-6e95-4e41-8388-71f6fe017d80,Kidney-ChRCC,5,3
350,9fb73d89-f7c4-47b2-810b-3ce37cd8a3c9,Kidney-ChRCC,6,3
351,2ccd028d-e7e0-4f77-a512-f658a31819a4,Kidney-ChRCC,7,3
352,322f0b01-2118-4dbe-aba1-3875a54ee71b,Kidney-ChRCC,8,3
353,d648c804-4eaf-4252-8b6f-13378158a07d,Kidney-ChRCC,9,3
354,5bebc389-de0d-45b8-9d2f-6476988c358a,Kidney-ChRCC,10,3
355,9fc0e0e8-1b0f-400c-b4cf-126193283695,Kidney-ChRCC,1,3
356,e9032df3-8692-4146-a867-b9b64c9b310a,Kidney-ChRCC,2,3
358,fae88d21-171c-4df4-b258-3c5948a1034b,Kidney-ChRCC,4,3
359,cdf313c8-59f9-41c6-9bd2-f47cb4287da5,Kidney-ChRCC,5,3
360,7087a2b6-7fc4-45b0-8c48-248864f03deb,Kidney-ChRCC,6,3
361,1e8ae8dd-74c1-44d5-a74e-bfdce801c736,Kidney-ChRCC,7,3
362,07e0e938-f61f-477a-92a2-5b7e74b78943,Kidney-ChRCC,8,3
363,4ecbfd89-393f-4126-aa1c-951a2c23ef89,Kidney-ChRCC,9,3
364,c29f6ed6-880d-4f03-977e-1087738e5e60,Kidney-ChRCC,10,3
365,94434272-4cbd-4b4d-bd98-44f18526dd69,Kidney-ChRCC,1,3
366,bd2ec47b-a120-4b3b-b10d-aee09805ab33,Kidney-ChRCC,2,3
368,85ed2434-da94-4333-90ca-6ca4691cbdd3,Kidney-ChRCC,4,3
369,a3deafcb-b54f-4b7e-89ac-c92c16fb919f,Kidney-ChRCC,5,3
370,34739bd6-b3be-441d-8cdb-e4233bf14080,Kidney-ChRCC,6,3
371,f38fc6ac-2af8-4d89-a514-4e2c5fdf08de,Kidney-ChRCC,7,3
372,81bb13fc-f082-4c0b-8066-1729f11ef617,Kidney-ChRCC,8,3
373,6400c324-2c94-477d-acb9-669d4ea46f1e,Kidney-ChRCC,9,3
374,a592e80a-3b1a-46aa-be30-bcd87d6bca6f,Kidney-ChRCC,10,3
375,24f887e1-ce82-40f3-9674-11102bd076c0,Kidney-ChRCC,1,3
376,9dfcbabf-2bc0-43a2-bdde-d0b2aaca3f6b,Kidney-ChRCC,2,3
378,715f59dd-a80f-422d-988c-f73f4b987baf,Kidney-ChRCC,4,3
379,97c1a300-978d-4df1-9e97-ce2f92b9eff1,Kidney-ChRCC,5,3
380,9a90f951-ad96-4883-b97f-ac43395dae5d,Kidney-ChRCC,6,3
381,3feac02a-c99f-4dd9-9eff-e4f5e87f7dc5,Kidney-RCC,7,3
382,f64e9609-d75d-400c-a92d-d77fd54d6c29,Kidney-RCC,8,3
383,252a1c43-f954-44d7-8e31-6bcd0157a05c,Kidney-RCC,9,3
384,aad8c8d6-d828-4aac-9cfb-cee893e36850,Kidney-RCC,10,3
385,81d0d6bb-7319-4b67-bcf7-36df24e76b43,Kidney-RCC,1,3
386,fd74de4d-6973-4597-a541-e8a13d80ad55,Kidney-RCC,2,3
388,a56cd282-f6c5-4373-b3d8-676562894598,Kidney-RCC,4,3
389,a54aac0e-4108-49cf-bf50-687031c7cda6,Kidney-RCC,5,3
390,68b7fdb1-22b5-4152-9e69-a41151640cd8,Kidney-RCC,6,3
391,063cfacf-9933-4a2d-8921-0aeb76e12779,Kidney-RCC,7,3
392,51206157-94cc-4702-8247-c98283b487aa,Kidney-RCC,8,3
393,bcf54c96-2b62-4e24-926f-d77576250dd1,Kidney-RCC,9,3
394,dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91,Kidney-RCC,10,3
395,10d15b7a-16d1-4953-aaef-f193ffa97f42,Kidney-RCC,1,3
396,64446aec-c125-4c81-b9cc-62482cb1aaed,Kidney-RCC,2,3
398,54842328-9432-4820-8976-7964bf9bf147,Kidney-RCC,4,3
399,267a9862-17bd-4056-ba4a-1f373736ffbb,Kidney-RCC,5,3
400,d991f23a-dc1b-427a-b798-bd4187d3aa02,Kidney-RCC,6,3
401,de4c3f91-d164-47df-9971-feba840d247c,Kidney-RCC,7,3
402,fbf937f1-5f30-470c-8a77-46cd1c41e073,Kidney-RCC,8,3
403,d429c27a-5963-42fe-b3a0-7252c20669d8,Kidney-RCC,9,3
404,9c181313-5b4c-41c5-9ad5-a5a86fe609aa,Kidney-RCC,10,3
405,85448d11-9f84-44b7-8ae3-a115f24bdb76,Kidney-RCC,1,3
406,d01710f9-efc8-4b5f-9e53-300b30f9219f,Kidney-RCC,2,3
408,db4592fb-13c2-4d61-9dc3-a5d43def8d4b,Kidney-RCC,4,3
409,a4f8305f-4409-4776-b34d-4878d18c8693,Kidney-RCC,5,3
410,39c55051-e1bc-4081-962a-17205645de45,Kidney-RCC,6,3
411,2c581a74-7716-4c20-b366-a8e1d9a901f6,Kidney-RCC,7,3
412,1e046ab9-fa4c-4c15-8d78-ed0048c80ebf,Kidney-RCC,8,3
413,f3c1a125-06e9-41c4-9558-275a3e346cc5,Kidney-RCC,9,3
414,fb194ca3-10aa-4dc5-8d08-619ddbd6d1b6,Kidney-RCC,10,3
415,b51fa117-2c0a-4e1d-8ec4-9f039073a486,Kidney-RCC,1,3
416,fa5e2900-95e7-4700-9707-a329cd0c77fd,Kidney-RCC,2,3
418,8fb7fcac-6c1d-40c2-9309-b53821cbef30,Kidney-RCC,4,3
419,e1217ebe-1826-41a9-b6c4-702100a66f5e,Kidney-RCC,5,3
420,ad9455e9-7147-489e-9b1f-3540c457c260,Kidney-RCC,6,3
421,2425a532-f562-423a-88f5-228642f53875,Kidney-RCC,7,3
422,72293a70-9dc8-4e4a-acdc-c74587a90420,Kidney-RCC,8,3
423,7815397b-aa39-4b79-bcaa-6859a3f115f8,Kidney-RCC,9,3
424,c14407ad-670e-4d1e-9417-2b76f4810fff,Kidney-RCC,10,3
425,63d0c49d-918d-41fb-808a-1f8001981917,Kidney-RCC,1,3
426,dddea2e4-b8c3-4157-9d92-6de472e8375a,Kidney-RCC,2,3
428,f03330dd-c616-4ad5-abc3-6d6b0445e9e9,Kidney-RCC,4,3
429,ca2b9fe2-97e0-4d4f-afd7-a5acf638800f,Kidney-RCC,5,3
